time;NETWORK_B1_U_value;NETWORK_B2_U_value;NETWORK_B3_U_value;NETWORK_B4_U_value;NETWORK_B5_U_value;NETWORK_B6_U_value;NETWORK_B7_U_value;NETWORK_B8_U_value;NETWORK_B9_U_value;NETWORK_B10_U_value;NETWORK_B11_U_value;NETWORK_B12_U_value;NETWORK_B13_U_value;NETWORK_B14_U_value;NETWORK_B15_U_value;B1-G1_generator_omegaPu;B1-G1_generator_PGen;B1-G1_generator_QGen;B8-G1_generator_PGen;B10-G1_generator_PGen;B12-G1_generator_PGen;B19-G1_generator_PGen;B54-G1_generator_PGen;B59-G1_generator_PGen;B116-G1_generator_PGen;B112-G1_generator_PGen;B110-G1_generator_PGen;B8-G1_generator_QGen;B10-G1_generator_QGen;B12-G1_generator_QGen;B116-G1_generator_QGen;B112-G1_generator_QGen;
7.698082;131.787994;134.049557;133.538739;137.720072;138.269503;136.617089;136.524302;140.061499;143.911536;144.892380;135.938650;136.616911;133.622463;135.732673;133.857373;1.000019;-0.033123;-3.077393;-0.010432;450.496753;84.583607;-0.058946;48.311642;155.328033;0.014638;-0.025187;-0.028518;62.799847;-50.923150;91.398994;51.314181;41.535795;
7.698402;131.788008;134.049572;133.538753;137.720085;138.269516;136.617102;136.524315;140.061516;143.911558;144.892398;135.938664;136.616926;133.622472;135.732683;133.857371;1.000019;-0.032909;-3.077453;-0.010388;450.496067;84.585337;-0.059160;48.311722;155.328096;0.014629;-0.025200;-0.028527;62.799790;-50.923305;91.398662;51.314173;41.535801;
7.699042;131.788036;134.049600;133.538780;137.720109;138.269541;136.617127;136.524342;140.061550;143.911602;144.892433;135.938690;136.616955;133.622490;135.732702;133.857366;1.000019;-0.032481;-3.077574;-0.010299;450.494694;84.588799;-0.059588;48.311881;155.328220;0.014613;-0.025225;-0.028544;62.799677;-50.923616;91.397998;51.314155;41.535814;
7.700322;131.788092;134.049657;133.538835;137.720158;138.269591;136.617179;136.524395;140.061618;143.911690;144.892505;135.938743;136.617012;133.622526;135.732740;133.857358;1.000019;-0.031623;-3.077817;-0.010121;450.491935;84.595727;-0.060439;48.312200;155.328466;0.014579;-0.025275;-0.028579;62.799449;-50.924241;91.396669;51.314120;41.535839;
7.700655;131.788107;134.049671;133.538849;137.720171;138.269604;136.617192;136.524409;140.061636;143.911713;144.892523;135.938757;136.617027;133.622535;135.732750;133.857356;1.000019;-0.031399;-3.077880;-0.010074;450.491213;84.597532;-0.060660;48.312282;155.328529;0.014571;-0.025288;-0.028588;62.799389;-50.924405;91.396322;51.314111;41.535845;
7.700655;131.788107;134.049671;133.538849;137.720171;138.269604;136.617192;136.524409;140.061636;143.911713;144.892523;135.938757;136.617027;133.622535;135.732750;133.857356;1.000019;-0.031399;-3.077880;-0.010074;450.491213;84.597532;-0.060660;48.312282;155.328529;0.014571;-0.025288;-0.028588;62.799389;-50.924405;91.396322;51.314111;41.535845;
7.700655;131.788107;134.049671;133.538849;137.720171;138.269604;136.617192;136.524409;140.061636;143.911713;144.892523;135.938757;136.617027;133.622535;135.732750;133.857356;1.000019;-0.031399;-3.077880;-0.010074;450.491213;84.597532;-0.060660;48.312282;155.328529;0.014571;-0.025288;-0.028588;62.799389;-50.924405;91.396322;51.314111;41.535845;
7.701702;131.788153;134.049718;133.538894;137.720211;138.269645;136.617234;136.524453;140.061692;143.911786;144.892582;135.938801;136.617074;133.622565;135.732781;133.857349;1.000019;-0.030695;-3.078080;-0.009928;450.488943;84.603201;-0.061349;48.312541;155.328727;0.014544;-0.025329;-0.028616;62.799201;-50.924920;91.395232;51.314083;41.535866;
7.701702;131.788153;134.049718;133.538894;137.720211;138.269645;136.617234;136.524453;140.061692;143.911786;144.892582;135.938801;136.617074;133.622565;135.732781;133.857349;1.000019;-0.030695;-3.078080;-0.009928;450.488943;84.603201;-0.061349;48.312541;155.328727;0.014544;-0.025329;-0.028616;62.799201;-50.924920;91.395232;51.314083;41.535866;
7.701712;131.788153;134.049718;133.538895;137.720211;138.269645;136.617235;136.524453;140.061692;143.911787;144.892582;135.938801;136.617075;133.622565;135.732781;133.857349;1.000019;-0.030689;-3.078082;-0.009926;450.488921;84.603255;-0.061355;48.312544;155.328729;0.014543;-0.025329;-0.028617;62.799199;-50.924925;91.395222;51.314082;41.535866;
7.701722;131.788154;134.049719;133.538895;137.720212;138.269645;136.617235;136.524453;140.061693;143.911787;144.892583;135.938801;136.617075;133.622566;135.732782;133.857349;1.000019;-0.030682;-3.078084;-0.009925;450.488899;84.603309;-0.061362;48.312546;155.328731;0.014543;-0.025330;-0.028617;62.799197;-50.924930;91.395211;51.314082;41.535866;
7.701742;131.788155;134.049720;133.538896;137.720213;138.269646;136.617236;136.524454;140.061694;143.911789;144.892584;135.938802;136.617076;133.622566;135.732782;133.857349;1.000019;-0.030668;-3.078088;-0.009922;450.488856;84.603418;-0.061375;48.312551;155.328735;0.014543;-0.025331;-0.028617;62.799194;-50.924939;91.395191;51.314082;41.535867;
7.701782;131.788156;134.049721;133.538898;137.720214;138.269648;136.617238;136.524456;140.061696;143.911791;144.892586;135.938804;136.617078;133.622567;135.732783;133.857349;1.000019;-0.030642;-3.078095;-0.009916;450.488769;84.603635;-0.061401;48.312561;155.328742;0.014542;-0.025332;-0.028618;62.799186;-50.924959;91.395149;51.314080;41.535867;
7.701862;131.788160;134.049725;133.538901;137.720217;138.269651;136.617241;136.524459;140.061700;143.911797;144.892591;135.938807;136.617081;133.622570;135.732786;133.857348;1.000019;-0.030588;-3.078111;-0.009905;450.488595;84.604068;-0.061454;48.312581;155.328757;0.014539;-0.025335;-0.028621;62.799172;-50.924999;91.395066;51.314078;41.535869;
7.701934;131.788163;134.049728;133.538904;137.720220;138.269654;136.617244;136.524462;140.061704;143.911802;144.892595;135.938810;136.617085;133.622572;135.732788;133.857348;1.000019;-0.030539;-3.078124;-0.009895;450.488438;84.604459;-0.061501;48.312599;155.328771;0.014538;-0.025338;-0.028623;62.799159;-50.925034;91.394990;51.314076;41.535870;
7.701934;131.788163;134.049728;133.538904;137.720220;138.269654;136.617244;136.524462;140.061704;143.911802;144.892595;135.938810;136.617085;133.622572;135.732788;133.857348;1.000019;-0.030539;-3.078124;-0.009895;450.488438;84.604459;-0.061501;48.312599;155.328771;0.014538;-0.025338;-0.028623;62.799159;-50.925034;91.394990;51.314076;41.535870;
7.701934;131.788163;134.049728;133.538904;137.720220;138.269654;136.617244;136.524462;140.061704;143.911802;144.892595;135.938810;136.617085;133.622572;135.732788;133.857348;1.000019;-0.030539;-3.078124;-0.009895;450.488438;84.604459;-0.061501;48.312599;155.328771;0.014538;-0.025338;-0.028623;62.799159;-50.925034;91.394990;51.314076;41.535870;
7.702022;131.788167;134.049732;133.538908;137.720223;138.269657;136.617247;136.524466;140.061709;143.911808;144.892600;135.938814;136.617088;133.622574;135.732791;133.857347;1.000019;-0.030480;-3.078141;-0.009883;450.488247;84.604935;-0.061559;48.312620;155.328787;0.014535;-0.025341;-0.028625;62.799143;-50.925078;91.394899;51.314074;41.535872;
7.702342;131.788181;134.049746;133.538922;137.720236;138.269670;136.617260;136.524479;140.061726;143.911830;144.892618;135.938827;136.617103;133.622583;135.732800;133.857345;1.000019;-0.030265;-3.078202;-0.009837;450.487549;84.606669;-0.061768;48.312699;155.328847;0.014527;-0.025354;-0.028633;62.799085;-50.925236;91.394565;51.314065;41.535878;
7.702982;131.788209;134.049775;133.538949;137.720260;138.269695;136.617286;136.524506;140.061760;143.911875;144.892654;135.938854;136.617132;133.622602;135.732819;133.857341;1.000019;-0.029833;-3.078325;-0.009747;450.486152;84.610138;-0.062185;48.312857;155.328967;0.014510;-0.025379;-0.028650;62.798969;-50.925553;91.393897;51.314048;41.535891;
7.703026;131.788211;134.049777;133.538951;137.720262;138.269697;136.617288;136.524508;140.061763;143.911878;144.892656;135.938856;136.617134;133.622603;135.732821;133.857341;1.000019;-0.029804;-3.078334;-0.009741;450.486056;84.610377;-0.062214;48.312868;155.328975;0.014509;-0.025381;-0.028652;62.798961;-50.925575;91.393851;51.314046;41.535891;
7.703026;131.788211;134.049777;133.538951;137.720262;138.269697;136.617288;136.524508;140.061763;143.911878;144.892656;135.938856;136.617134;133.622603;135.732821;133.857341;1.000019;-0.029804;-3.078334;-0.009741;450.486056;84.610377;-0.062214;48.312868;155.328975;0.014509;-0.025381;-0.028652;62.798961;-50.925575;91.393851;51.314046;41.535891;
7.703036;131.788211;134.049777;133.538951;137.720262;138.269697;136.617288;136.524508;140.061763;143.911878;144.892657;135.938856;136.617134;133.622603;135.732821;133.857341;1.000019;-0.029797;-3.078335;-0.009739;450.486034;84.610432;-0.062220;48.312871;155.328977;0.014509;-0.025381;-0.028652;62.798959;-50.925580;91.393840;51.314046;41.535892;
7.703046;131.788212;134.049777;133.538952;137.720263;138.269697;136.617289;136.524509;140.061764;143.911879;144.892657;135.938857;136.617135;133.622603;135.732821;133.857341;1.000019;-0.029790;-3.078337;-0.009738;450.486012;84.610486;-0.062227;48.312873;155.328979;0.014509;-0.025381;-0.028652;62.798958;-50.925585;91.393830;51.314046;41.535892;
7.703066;131.788213;134.049778;133.538953;137.720264;138.269698;136.617289;136.524510;140.061765;143.911880;144.892658;135.938857;136.617135;133.622604;135.732822;133.857340;1.000019;-0.029777;-3.078341;-0.009735;450.485968;84.610594;-0.062240;48.312878;155.328982;0.014508;-0.025382;-0.028653;62.798954;-50.925595;91.393809;51.314045;41.535892;
7.703106;131.788214;134.049780;133.538955;137.720265;138.269700;136.617291;136.524511;140.061767;143.911883;144.892661;135.938859;136.617137;133.622605;135.732823;133.857340;1.000019;-0.029750;-3.078349;-0.009729;450.485881;84.610811;-0.062266;48.312888;155.328990;0.014507;-0.025384;-0.028654;62.798947;-50.925615;91.393767;51.314044;41.535893;
7.703186;131.788218;134.049784;133.538958;137.720268;138.269703;136.617294;136.524515;140.061771;143.911889;144.892665;135.938862;136.617141;133.622607;135.732825;133.857340;1.000019;-0.029696;-3.078364;-0.009718;450.485706;84.611245;-0.062318;48.312908;155.329005;0.014505;-0.025387;-0.028656;62.798932;-50.925654;91.393683;51.314042;41.535894;
7.703346;131.788225;134.049791;133.538965;137.720274;138.269709;136.617301;136.524521;140.061780;143.911900;144.892674;135.938869;136.617148;133.622612;135.732830;133.857339;1.000019;-0.029588;-3.078395;-0.009695;450.485356;84.612112;-0.062422;48.312947;155.329034;0.014501;-0.025393;-0.028660;62.798903;-50.925734;91.393516;51.314038;41.535898;
7.703666;131.788239;134.049805;133.538979;137.720287;138.269722;136.617314;136.524535;140.061797;143.911922;144.892692;135.938882;136.617162;133.622621;135.732840;133.857337;1.000019;-0.029372;-3.078456;-0.009650;450.484655;84.613848;-0.062629;48.313026;155.329093;0.014493;-0.025406;-0.028668;62.798845;-50.925893;91.393182;51.314029;41.535904;
7.704306;131.788267;134.049833;133.539006;137.720311;138.269747;136.617339;136.524562;140.061831;143.911967;144.892728;135.938909;136.617191;133.622639;135.732859;133.857333;1.000019;-0.028940;-3.078580;-0.009559;450.483250;84.617319;-0.063043;48.313183;155.329211;0.014476;-0.025431;-0.028685;62.798728;-50.926212;91.392512;51.314011;41.535916;
7.704730;131.788286;134.049852;133.539024;137.720328;138.269764;136.617357;136.524579;140.061854;143.911996;144.892752;135.938927;136.617210;133.622651;135.732872;133.857330;1.000019;-0.028654;-3.078661;-0.009498;450.482317;84.619619;-0.063316;48.313287;155.329288;0.014465;-0.025447;-0.028696;62.798650;-50.926424;91.392068;51.314000;41.535924;
7.704730;131.788286;134.049852;133.539024;137.720328;138.269764;136.617357;136.524579;140.061854;143.911996;144.892752;135.938927;136.617210;133.622651;135.732872;133.857330;1.000019;-0.028654;-3.078661;-0.009498;450.482317;84.619619;-0.063316;48.313287;155.329288;0.014465;-0.025447;-0.028696;62.798650;-50.926424;91.392068;51.314000;41.535924;
7.704730;131.788286;134.049852;133.539024;137.720328;138.269764;136.617357;136.524579;140.061854;143.911996;144.892752;135.938927;136.617210;133.622651;135.732872;133.857330;1.000019;-0.028654;-3.078661;-0.009498;450.482317;84.619619;-0.063316;48.313287;155.329288;0.014465;-0.025447;-0.028696;62.798650;-50.926424;91.392068;51.314000;41.535924;
7.705586;131.788323;134.049890;133.539061;137.720361;138.269797;136.617391;136.524615;140.061901;143.912056;144.892800;135.938963;136.617249;133.622676;135.732897;133.857325;1.000019;-0.028075;-3.078827;-0.009376;450.480429;84.624264;-0.063864;48.313497;155.329444;0.014442;-0.025481;-0.028719;62.798493;-50.926854;91.391171;51.313976;41.535940;
7.705974;131.788340;134.049907;133.539078;137.720376;138.269813;136.617407;136.524631;140.061922;143.912083;144.892822;135.938979;136.617266;133.622687;135.732909;133.857323;1.000019;-0.027812;-3.078902;-0.009320;450.479571;84.626370;-0.064112;48.313591;155.329514;0.014432;-0.025496;-0.028729;62.798421;-50.927049;91.390763;51.313965;41.535948;
7.705974;131.788340;134.049907;133.539078;137.720376;138.269813;136.617407;136.524631;140.061922;143.912083;144.892822;135.938979;136.617266;133.622687;135.732909;133.857323;1.000019;-0.027812;-3.078902;-0.009320;450.479571;84.626370;-0.064112;48.313591;155.329514;0.014432;-0.025496;-0.028729;62.798421;-50.927049;91.390763;51.313965;41.535948;
7.705974;131.788340;134.049907;133.539078;137.720376;138.269813;136.617407;136.524631;140.061922;143.912083;144.892822;135.938979;136.617266;133.622687;135.732909;133.857323;1.000019;-0.027812;-3.078902;-0.009320;450.479571;84.626370;-0.064112;48.313591;155.329514;0.014432;-0.025496;-0.028729;62.798421;-50.927049;91.390763;51.313965;41.535948;
7.708146;131.788435;134.050004;133.539172;137.720460;138.269899;136.617495;136.524723;140.062040;143.912236;144.892945;135.939070;136.617364;133.622749;135.732975;133.857311;1.000019;-0.026340;-3.079323;-0.009006;450.474744;84.638163;-0.065486;48.314121;155.329900;0.014376;-0.025580;-0.028784;62.798018;-50.928148;91.388480;51.313905;41.535989;
7.713266;131.788660;134.050232;133.539393;137.720659;138.270102;136.617702;136.524938;140.062321;143.912599;144.893237;135.939285;136.617596;133.622897;135.733130;133.857284;1.000020;-0.022852;-3.080328;-0.008254;450.463206;84.665986;-0.068639;48.315355;155.330774;0.014242;-0.025779;-0.028910;62.797048;-50.930782;91.383068;51.313763;41.536084;
7.723506;131.789110;134.050689;133.539837;137.721061;138.270514;136.618118;136.525369;140.062893;143.913337;144.893827;135.939717;136.618060;133.623198;135.733444;133.857240;1.000020;-0.015821;-3.082377;-0.006703;450.439501;84.721632;-0.074579;48.317764;155.332371;0.013975;-0.026175;-0.029145;62.795033;-50.936220;91.372144;51.313475;41.536266;
7.743986;131.790005;134.051599;133.540723;137.721873;138.271348;136.618949;136.526230;140.064072;143.914856;144.895030;135.940587;136.618985;133.623813;135.734083;133.857194;1.000020;-0.001644;-3.086608;-0.003456;450.389923;84.832189;-0.084919;48.322318;155.334955;0.013455;-0.026953;-0.029546;62.790731;-50.947702;91.350031;51.312880;41.536600;
7.760187;131.790697;134.052306;133.541414;137.722515;138.272011;136.619597;136.526901;140.065024;143.916078;144.895988;135.941271;136.619706;133.624307;135.734592;133.857200;1.000020;0.009473;-3.090028;-0.000837;450.349321;84.917696;-0.091581;48.325617;155.336431;0.013072;-0.027548;-0.029807;62.787124;-50.957204;91.332542;51.312390;41.536835;
7.760187;131.790697;134.052306;133.541414;137.722515;138.272011;136.619597;136.526901;140.065024;143.916078;144.895988;135.941271;136.619706;133.624307;135.734592;133.857200;1.000020;0.009473;-3.090028;-0.000837;450.349321;84.917696;-0.091581;48.325617;155.336431;0.013072;-0.027548;-0.029807;62.787124;-50.957204;91.332542;51.312390;41.536835;
7.760197;131.790697;134.052306;133.541414;137.722515;138.272011;136.619597;136.526902;140.065024;143.916079;144.895989;135.941271;136.619707;133.624307;135.734592;133.857200;1.000020;0.009480;-3.090030;-0.000836;450.349295;84.917749;-0.091584;48.325619;155.336432;0.013072;-0.027549;-0.029807;62.787122;-50.957210;91.332531;51.312390;41.536835;
7.760207;131.790698;134.052307;133.541415;137.722515;138.272011;136.619598;136.526902;140.065025;143.916080;144.895990;135.941272;136.619707;133.624307;135.734592;133.857200;1.000020;0.009487;-3.090032;-0.000834;450.349270;84.917802;-0.091588;48.325621;155.336433;0.013072;-0.027549;-0.029807;62.787120;-50.957216;91.332520;51.312390;41.536835;
7.760227;131.790698;134.052308;133.541416;137.722516;138.272012;136.619599;136.526903;140.065026;143.916081;144.895991;135.941272;136.619708;133.624308;135.734593;133.857200;1.000020;0.009501;-3.090036;-0.000831;450.349218;84.917908;-0.091596;48.325625;155.336434;0.013071;-0.027550;-0.029807;62.787115;-50.957228;91.332498;51.312389;41.536836;
7.760267;131.790700;134.052309;133.541417;137.722518;138.272014;136.619600;136.526905;140.065028;143.916084;144.895993;135.941274;136.619710;133.624309;135.734594;133.857200;1.000020;0.009529;-3.090045;-0.000824;450.349115;84.918120;-0.091610;48.325633;155.336437;0.013070;-0.027551;-0.029808;62.787106;-50.957252;91.332454;51.312388;41.536836;
7.760347;131.790704;134.052313;133.541421;137.722521;138.272017;136.619604;136.526908;140.065033;143.916091;144.895998;135.941278;136.619713;133.624312;135.734597;133.857200;1.000020;0.009584;-3.090062;-0.000811;450.348908;84.918543;-0.091640;48.325649;155.336443;0.013068;-0.027554;-0.029809;62.787087;-50.957301;91.332367;51.312385;41.536837;
7.760507;131.790710;134.052320;133.541428;137.722527;138.272024;136.619610;136.526915;140.065043;143.916103;144.896008;135.941284;136.619721;133.624317;135.734602;133.857201;1.000020;0.009695;-3.090097;-0.000784;450.348495;84.919390;-0.091700;48.325681;155.336455;0.013065;-0.027560;-0.029811;62.787050;-50.957398;91.332192;51.312380;41.536839;
7.760827;131.790724;134.052334;133.541441;137.722540;138.272037;136.619623;136.526928;140.065062;143.916128;144.896027;135.941298;136.619735;133.624327;135.734612;133.857201;1.000020;0.009917;-3.090166;-0.000730;450.347669;84.921082;-0.091818;48.325744;155.336479;0.013057;-0.027572;-0.029816;62.786976;-50.957592;91.331842;51.312371;41.536844;
7.761467;131.790752;134.052362;133.541469;137.722566;138.272064;136.619649;136.526955;140.065101;143.916177;144.896065;135.941325;136.619763;133.624346;135.734632;133.857202;1.000020;0.010362;-3.090304;-0.000623;450.346015;84.924465;-0.092054;48.325870;155.336526;0.013042;-0.027595;-0.029824;62.786828;-50.957981;91.331143;51.312351;41.536853;
7.762747;131.790806;134.052418;133.541524;137.722617;138.272117;136.619700;136.527008;140.065177;143.916276;144.896142;135.941380;136.619821;133.624386;135.734673;133.857204;1.000020;0.011250;-3.090581;-0.000408;450.342702;84.931222;-0.092519;48.326122;155.336618;0.013012;-0.027642;-0.029842;62.786531;-50.958760;91.329744;51.312312;41.536870;
7.764467;131.790880;134.052493;133.541597;137.722686;138.272188;136.619769;136.527079;140.065281;143.916408;144.896246;135.941453;136.619897;133.624440;135.734728;133.857208;1.000020;0.012442;-3.090954;-0.000119;450.338240;84.940281;-0.093130;48.326456;155.336736;0.012972;-0.027704;-0.029865;62.786129;-50.959811;91.327865;51.312259;41.536893;
